"",timestamps_ns,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.gpsNum,OSD.gpsLevel,OSD.voltageWarning,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.wheelOffset,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.timesCharged,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.goHomeHeight [ft],HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],ISO8601 Timestamp
45,1719704647.64,4.5,37.6206604216444,-122.496186884015,3.9,3.9,3.9,39,2.5,0.223694,0.671082,0.0,0.0,0.223694,0.447388,-0.223694,0.0,-8.7,-0.8,-64.9,295.1,100.0,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1046,1610,1024,1024,0,59,7.51,2252,3844,7.51,3.754,3.756,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,2.23,2.23,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:04.500Z
46,1719704647.74,4.6,37.6206602413758,-122.496186848481,3.9,3.9,3.9,39,2.6,0.0,0.671082,0.0,0.0,0.0,0.447388,0.0,0.0,-16.4,-0.3,-64.7,295.3,,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1072,1660,1024,1024,0,59,7.51,2252,3844,7.51,3.754,3.756,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,2.23,2.23,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:04.600Z
47,1719704647.84,4.7,37.6206602593906,-122.496186830486,3.9,3.9,3.9,39,2.6,0.0,0.671082,0.0,0.0,0.0,0.447388,0.223694,0.223694,-18.8,0.5,-60.3,299.7,,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1151,1632,1024,1024,0,59,7.51,2252,3844,7.51,3.754,3.756,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,2.46,2.46,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:04.700Z
48,1719704647.94,4.8,37.6206604212051,-122.496187307544,3.9,3.9,3.6,39,2.8,0.80654,0.80654,0.447388,0.447388,-0.671082,0.447388,0.0,0.223694,-17.8,0.9,-59.0,301.0,293.1,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1245,1563,1024,1024,0,59,7.51,2252,3844,7.51,3.754,3.756,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,2.68,2.68,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:04.800Z
49,1719704648.05,4.9,37.620660679762,-122.496187788525,3.9,3.9,3.6,39,2.9,1.11847,1.11847,0.671082,0.671082,-0.894776,0.447388,0.0,0.223694,-22.8,1.3,-58.2,301.8,304.1,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1228,1537,1077,1066,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,2.68,2.68,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:04.900Z
50,1719704648.15,5.0,37.6206609828183,-122.496188559402,3.9,3.9,3.6,39,3.2,1.61308,1.61308,0.894776,0.894776,-1.342164,0.447388,0.0,0.223694,-27.0,2.8,-58.1,301.9,296.3,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1207,1497,1101,1146,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,2.9,2.9,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.000Z
51,1719704648.2499998,5.1,37.6206615233825,-122.496189552778,3.9,3.9,3.6,39,3.5,2.41962,2.41962,1.342164,1.342164,-2.013246,0.447388,0.0,0.223694,-26.0,2.8,-58.7,301.3,304.4,11,4,0,0.0,0.0,-87.2,272.8,100.0,100.0,1206,1450,1109,1169,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,0.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.13,3.13,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.100Z
52,1719704648.3500001,5.2,37.6206623286314,-122.496191168725,3.9,3.9,3.6,39,4.1,3.35541,3.35541,2.013246,2.013246,-2.684328,0.447388,0.0,0.223694,-21.1,3.3,-58.6,301.4,302.1,11,4,0,0.0,0.0,-87.1,272.9,100.0,100.0,1249,1506,1130,1170,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,0.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.13,3.13,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.200Z
53,1719704648.4499998,5.3,37.6206633451908,-122.496192936758,3.9,3.9,3.6,39,4.7,3.848577,3.848577,2.23694,2.23694,-3.131716,0.447388,-0.223694,0.223694,-16.4,3.8,-58.0,302.0,305.9,11,4,0,0.0,0.0,-86.9,273.1,100.0,100.0,1255,1506,1177,1187,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,0.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.35,3.35,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.300Z
54,1719704648.5500002,5.4,37.6206638716462,-122.496194651743,3.9,3.9,3.9,39,5.2,4.160948,4.160948,2.460634,2.460634,-3.35541,0.447388,-0.447388,0.223694,-18.5,4.6,-58.2,301.8,291.1,11,4,0,0.0,0.0,-86.7,273.3,100.0,100.0,1253,1477,1215,1194,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.57,3.57,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.400Z
55,1719704648.6499999,5.5,37.6206650337384,-122.496196540367,4.2,4.2,3.6,39,5.9,4.78726,4.78726,2.908022,2.908022,-3.802798,0.447388,-0.223694,0.223694,-21.0,5.1,-58.4,301.6,307.8,11,4,0,0.0,0.0,-86.5,273.5,100.0,100.0,1255,1468,1260,1198,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,1.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.57,3.57,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.500Z
56,1719704648.7500002,5.6,37.6206656684119,-122.496198901287,4.2,4.2,3.9,39,6.7,5.415058,5.415058,3.35541,3.35541,-4.250186,0.447388,-0.671082,0.223694,-17.2,5.6,-57.7,302.3,288.7,11,4,0,0.0,0.0,-86.3,273.7,100.0,100.0,1270,1480,1292,1199,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,2.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.8,3.8,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.600Z
57,1719704648.85,5.7,37.6206674293856,-122.49620162397,4.5,4.5,4.2,39,7.7,5.729361,5.729361,3.579104,3.579104,-4.47388,0.447388,-1.342164,0.223694,-15.0,6.6,-57.7,302.3,309.2,11,4,0,0.0,0.0,-86.0,274.0,100.0,100.0,1314,1512,1337,1199,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,3.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,3.8,3.8,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.700Z
58,1719704648.96,5.8,37.6206685729194,-122.496204211238,4.5,4.5,4.5,39,8.5,6.18707,6.18707,4.026492,4.026492,-4.697574,0.447388,-1.789552,0.223694,-17.2,7.2,-57.2,302.8,299.1,11,4,0,0.0,0.0,-85.7,274.3,100.0,100.0,1347,1552,1366,1205,0,59,7.532,2252,3844,7.532,3.766,3.767,0.002,6.488,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,4.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.02,4.02,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.800Z
59,1719704649.06,5.9,37.6206703932653,-122.496206809159,4.9,4.9,4.9,40,9.5,6.502534,6.502534,4.250186,4.250186,-4.921268,0.447388,-2.013246,0.223694,-14.4,6.7,-56.7,303.3,311.4,11,4,0,0.0,0.0,-85.3,274.7,100.0,100.0,1388,1572,1402,1216,0,59,7.532,2251,3844,7.532,3.766,3.767,0.002,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,5.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.02,4.02,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:05.900Z
60,1719704649.16,6.0,37.6206716610215,-122.496209605871,5.2,5.2,5.5,40,10.5,6.96691,6.96691,4.697574,4.697574,-5.144962,0.447388,-2.908022,0.223694,-18.5,4.8,-56.7,303.3,299.7,10,4,0,0.0,0.0,-85.0,275.0,100.0,100.0,1394,1579,1433,1228,0,59,7.532,2251,3844,7.532,3.766,3.767,0.002,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,6.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.02,4.02,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.000Z
61,1719704649.26,6.1,37.62067387513,-122.49621264394,5.9,5.9,5.9,41,11.7,7.449379,7.449379,4.921268,4.921268,-5.59235,0.447388,-3.131716,0.223694,-24.2,5.9,-56.9,303.1,312.6,10,4,0,0.0,0.0,-84.7,275.3,100.0,100.0,1394,1579,1433,1228,0,59,7.532,2251,3844,7.532,3.766,3.767,0.002,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,7.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.25,4.25,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.100Z
62,1719704649.36,6.2,37.6206757294397,-122.496216254209,6.2,6.2,5.9,41,12.9,8.231209,8.231209,5.59235,5.59235,-6.039738,0.447388,-3.579104,0.223694,-23.9,9.9,-56.9,303.1,302.9,10,4,0,0.0,0.0,-84.3,275.7,100.0,100.0,1395,1619,1454,1179,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,8.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.25,4.25,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.200Z
63,1719704649.46,6.3,37.6206779342322,-122.496219221678,6.8,6.8,6.2,42,14.1,9.017393,9.017393,6.263432,6.263432,-6.487126,0.447388,-4.250186,0.223694,-18.4,11.0,-56.0,304.0,313.1,10,4,0,0.0,0.0,-84.0,276.0,100.0,100.0,1397,1641,1505,1146,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,9.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.47,4.47,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.300Z
64,1719704649.56,6.4,37.6206805854877,-122.496223142881,7.5,7.5,6.8,42,15.6,9.811984,9.811984,7.158208,7.158208,-6.71082,0.447388,-5.368656,0.223694,-21.3,9.2,-55.2,304.8,310.4,11,4,0,0.0,0.0,-83.7,276.3,100.0,100.0,1397,1641,1505,1146,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,11.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.47,4.47,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.400Z
65,1719704649.66,6.5,37.6206835715826,-122.496226645356,8.2,8.2,7.8,43,17.0,10.292355,10.292355,7.605596,7.605596,-6.934514,0.447388,-5.59235,0.223694,-24.4,6.2,-55.4,304.6,317.1,11,4,0,0.0,0.0,-83.5,276.5,100.0,100.0,1407,1658,1555,1160,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,12.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.47,4.47,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.500Z
66,1719704649.77,6.6,37.6206864693349,-122.496231057922,9.1,9.1,8.5,44,18.7,10.924423,10.924423,8.052984,8.052984,-7.381902,0.447388,-6.039738,0.223694,-24.6,5.1,-55.1,304.9,309.6,11,4,0,0.0,0.0,-83.3,276.7,100.0,100.0,1408,1662,1586,1125,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,14.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.69,4.69,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.600Z
67,1719704649.8700001,6.7,37.6206894645173,-122.496234568612,9.8,9.8,8.8,44,20.2,11.388639,11.388639,8.052984,8.052984,-8.052984,0.447388,-6.487126,0.223694,-23.5,5.3,-57.2,302.8,317.1,11,4,0,0.0,0.0,-83.2,276.8,100.0,100.0,1405,1660,1605,1087,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,15.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.69,4.69,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.700Z
68,1719704649.9699998,6.8,37.6206923606246,-122.496239770769,10.8,10.8,9.8,45,22.0,11.872652,11.872652,8.052984,8.052984,-8.724066,0.447388,-6.934514,0.223694,-24.4,5.7,-59.2,300.8,305.1,11,4,0,0.0,0.0,-83.1,276.9,100.0,100.0,1396,1661,1615,1081,0,59,7.491,2251,3844,7.491,3.741,3.75,0.009,6.273,81.5,81.5,81.5,2,37.6206638624974,-122.496190543332,17.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.69,4.69,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.800Z
69,1719704650.0700002,6.9,37.6206959141131,-122.496244567405,11.4,11.4,10.8,46,23.9,12.353904,12.353904,8.276678,8.276678,-9.171454,0.447388,-7.605596,0.223694,-25.9,5.4,-59.9,300.1,313.0,11,4,0,0.0,0.0,-83.0,277.0,100.0,100.0,1392,1667,1616,1037,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,19.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.69,4.69,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:06.900Z
70,1719704650.1699998,7.0,37.6206995773081,-122.496249942001,12.4,12.4,11.4,47,26.0,13.15237,13.15237,8.724066,8.724066,-9.842536,0.447388,-8.052984,0.223694,-25.0,5.7,-59.9,300.1,310.7,11,4,0,0.0,0.0,-82.9,277.1,100.0,100.0,1390,1684,1625,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,21.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,4.92,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.000Z
71,1719704650.2700002,7.1,37.6207030878181,-122.496254980535,13.4,13.4,11.4,48,27.9,13.951764,13.951764,9.171454,9.171454,-10.513618,0.447388,-8.724066,0.223694,-21.7,7.7,-60.0,300.0,311.3,11,4,0,0.0,0.0,-82.9,277.1,100.0,100.0,1327,1684,1623,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,23.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,4.92,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.100Z
72,1719704650.37,7.2,37.620707041858,-122.496260159384,14.7,14.7,11.4,49,30.0,14.583064,14.583064,9.618842,9.618842,-10.961006,0.447388,-9.395148,0.223694,-18.6,8.9,-59.7,300.3,313.9,11,4,0,0.0,0.0,-82.9,277.1,100.0,100.0,1280,1684,1610,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,25.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,4.92,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.200Z
73,1719704650.47,7.3,37.6207112651197,-122.496266034802,15.7,15.7,21.6,50,32.3,14.73157,14.73157,9.842536,9.842536,-10.961006,0.447388,-8.94776,0.223694,-19.1,8.6,-60.2,299.8,312.2,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1222,1663,1545,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,27.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,4.92,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.300Z
74,1719704650.58,7.4,37.6207147329704,-122.496270829669,16.7,16.7,23.6,51,34.2,14.881956,14.881956,10.06623,10.06623,-10.961006,0.447388,-8.500372,0.223694,-20.1,8.3,-59.5,300.5,312.3,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1081,1610,1448,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,29.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,4.92,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.400Z
75,1719704650.68,7.5,37.6207188163332,-122.496276458175,17.7,17.7,26.5,52,36.4,14.881956,14.881956,10.06623,10.06623,-10.961006,0.447388,-7.82929,0.223694,-20.1,3.4,-58.8,301.2,312.4,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1469,1268,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,31.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,4.92,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.500Z
76,1719704650.78,7.6,37.6207222682022,-122.496281400583,18.3,18.3,29.1,53,38.3,15.047474,15.047474,10.06623,10.06623,-11.1847,0.447388,-7.82929,0.223694,-19.4,3.4,-58.9,301.1,311.4,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1169,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,33.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.600Z
77,1719704650.88,7.7,37.62072719274,-122.496288338754,19.0,19.0,32.4,54,41.0,15.047474,15.047474,10.06623,10.06623,-11.1847,0.447388,-7.605596,0.223694,-15.1,2.7,-58.5,301.5,311.8,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1057,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,36.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.700Z
78,1719704650.98,7.8,37.6207306683781,-122.496293219873,19.6,19.6,33.7,54,42.9,15.047474,15.047474,10.06623,10.06623,-11.1847,0.447388,-7.158208,0.223694,-7.0,1.3,-58.3,301.7,311.9,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.491,2246,3844,7.491,3.741,3.75,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,38.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.800Z
79,1719704651.0700002,7.9,37.6207344971301,-122.496298611072,20.3,20.3,37.0,55,45.0,14.73157,15.047474,9.842536,10.06623,-10.961006,0.447388,-6.487126,0.223694,-2.4,0.9,-58.4,301.6,311.8,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,40.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:07.900Z
80,1719704651.18,8.0,37.6207388254615,-122.496304976279,21.6,21.6,37.7,56,47.4,14.415685,15.047474,9.618842,10.06623,-10.737312,0.447388,-5.816044,0.223694,6.8,0.0,-58.0,302.0,310.6,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,42.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.000Z
81,1719704651.2700002,8.1,37.6207424776609,-122.496310062133,22.6,22.6,45.9,57,49.4,13.783979,15.047474,9.171454,10.06623,-10.289924,0.447388,-5.368656,0.223694,21.1,-4.3,-59.1,300.9,312.1,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,44.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,4.92,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.100Z
82,1719704651.37,8.2,37.6207458008967,-122.496314695069,23.9,23.9,51.5,59,51.2,12.669851,15.047474,8.500372,10.06623,-9.395148,0.447388,-4.921268,0.223694,20.6,-11.6,-60.7,299.3,312.1,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,46.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.200Z
83,1719704651.48,8.3,37.6207489082273,-122.496319226616,24.9,24.9,63.6,60,52.9,12.058745,15.047474,7.82929,10.06623,-9.171454,0.447388,-4.026492,0.223694,22.9,-12.6,-61.2,298.8,310.8,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,48.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.300Z
84,1719704651.5900002,8.4,37.620751707018,-122.496323600013,25.5,25.5,63.6,60,54.5,11.284913,15.047474,7.158208,10.06623,-8.724066,0.447388,-3.131716,0.223694,26.3,-11.1,-60.6,299.4,308.9,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,50.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.400Z
85,1719704651.67,8.5,37.620754405635,-122.496327911769,25.9,25.9,63.6,61,56.1,10.340858,15.047474,6.487126,10.06623,-8.052984,0.447388,-2.23694,0.223694,27.8,-9.6,-60.6,299.4,308.3,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,51.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.500Z
86,1719704651.77,8.6,37.6207566707455,-122.496331974521,26.2,26.2,63.6,61,57.6,9.44031,15.047474,5.59235,10.06623,-7.605596,0.447388,-1.342164,0.223694,28.2,-9.2,-60.5,299.5,305.1,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,53.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.600Z
87,1719704651.8700001,8.7,37.6207585664904,-122.496335307055,26.5,26.5,63.6,61,58.7,8.503314,15.047474,4.921268,10.06623,-6.934514,0.447388,-0.671082,0.223694,29.3,-7.8,-60.1,299.9,305.6,11,4,0,0.0,0.0,-82.8,277.2,100.0,100.0,1024,1024,1024,1024,0,59,7.412,2246,3844,7.412,3.705,3.707,0.009,9.43,81.7,81.5,81.6,2,37.6206638624974,-122.496190543332,54.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,5.14,5.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:00:08.700Z
